time,Close
2023-05-22 09:30:00,14.640000343322754
2023-05-22 10:00:00,14.649999618530273
2023-05-22 10:30:00,14.5
2023-05-22 11:00:00,14.559900283813477
2023-05-22 11:30:00,14.579999923706055
2023-05-22 12:00:00,14.569999694824219
2023-05-22 12:30:00,14.614999771118164
2023-05-22 13:00:00,14.545000076293945
2023-05-22 13:30:00,14.619999885559082
2023-05-22 14:00:00,14.635000228881836
2023-05-22 14:30:00,14.720000267028809
2023-05-22 15:00:00,14.654999732971191
2023-05-22 15:30:00,14.5600004196167
2023-05-23 09:30:00,14.720000267028809
2023-05-23 10:00:00,14.75
2023-05-23 10:30:00,14.630000114440918
2023-05-23 11:00:00,14.720000267028809
2023-05-23 11:30:00,14.755000114440918
2023-05-23 12:00:00,14.694999694824219
2023-05-23 12:30:00,14.609999656677246
2023-05-23 13:00:00,14.625
2023-05-23 13:30:00,14.630000114440918
2023-05-23 14:00:00,14.53499984741211
2023-05-23 14:30:00,14.585000038146973
2023-05-23 15:00:00,14.515000343322754
2023-05-23 15:30:00,14.494999885559082
2023-05-24 09:30:00,14.3100004196167
2023-05-24 10:00:00,14.329999923706055
2023-05-24 10:30:00,14.204999923706055
2023-05-24 11:00:00,14.15999984741211
2023-05-24 11:30:00,14.055000305175781
2023-05-24 12:00:00,14.079999923706055
2023-05-24 12:30:00,14.079999923706055
2023-05-24 13:00:00,14.069999694824219
2023-05-24 13:30:00,14.0649995803833
2023-05-24 14:00:00,14.045000076293945
2023-05-24 14:30:00,14.010000228881836
2023-05-24 15:00:00,14.03499984741211
2023-05-24 15:30:00,14.010000228881836
2023-05-25 09:30:00,14.069999694824219
2023-05-25 10:00:00,13.989999771118164
2023-05-25 10:30:00,14.0
2023-05-25 11:00:00,14.0
2023-05-25 11:30:00,14.015000343322754
2023-05-25 12:00:00,14.005000114440918
2023-05-25 12:30:00,14.079999923706055
2023-05-25 13:00:00,14.130000114440918
2023-05-25 13:30:00,14.130000114440918
2023-05-25 14:00:00,14.119999885559082
2023-05-25 14:30:00,14.095000267028809
2023-05-25 15:00:00,14.125
2023-05-25 15:30:00,14.100000381469727
2023-05-26 09:30:00,14.0
2023-05-26 10:00:00,14.03499984741211
2023-05-26 10:30:00,14.029999732971191
